orderNumber,customerName,customerEmail,deliveryDate,totalAmount,currency,status,shippingAddress
SO-2024-1804,Dynamo Sports,admin@dynamosports.com,2025-02-05,20685.80,EUR,SHIPPED,"524 Central Ave, Chicago, IL 60601, USA"
SO-2024-1805,Orbit Digital,orders@orbitdigital.com,2024-06-14,30117.42,AUD,SHIPPED,"838 Station Rd, Hyderabad, Telangana 500001, India"
SO-2024-1806,Frontier Agriculture,purchase@frontieragriculture.com,2025-03-22,73642.67,CAD,CONFIRMED,"358 Enterprise Ln, Miami, FL 33101, USA"
SO-2024-1807,Maple Creek Farms,info@maplecreekfarms.com,2024-08-11,52464.54,USD,SHIPPED,"530 High St, Miami, FL 33101, USA"
SO-2024-1808,Trident Pharma,ops@tridentpharma.com,2024-11-15,35139.06,USD,DELIVERED,"12 Warehouse Rd, Miami, FL 33101, USA"
SO-2024-1809,Cascade Energy,purchase@cascadeenergy.com,2024-10-31,28319.67,CAD,PENDING,"758 Commerce Blvd, Mumbai, Maharashtra 400001, India"
SO-2024-1810,Global Traders Ltd,info@globaltradersltd.com,2025-04-21,7155.61,INR,SHIPPED,"344 Main St, Dubai 00000, UAE"
SO-2024-1811,Infoway Solutions,purchase@infowaysolutions.com,2024-11-22,60245.09,GBP,CONFIRMED,"552 Commerce Blvd, Boston, MA 02101, USA"
SO-2024-1812,SilverLine Transport,orders@silverlinetransport.com,2024-05-10,88828.42,GBP,DELIVERED,"991 Park Ave, Austin, TX 73301, USA"
SO-2024-1813,Maple Creek Farms,admin@maplecreekfarms.com,2024-03-13,84874.81,JPY,DELIVERED,"364 Market St, Bangalore, Karnataka 560001, India"
SO-2024-1814,Horizon Textiles,purchase@horizontextiles.com,2025-02-27,42766.86,CAD,DELIVERED,"287 Market St, Boston, MA 02101, USA"
SO-2024-1815,Mosaic Designs,sales@mosaicdesigns.com,2024-11-18,14829.94,USD,DELIVERED,"921 Commerce Blvd, Seattle, WA 98101, USA"
SO-2024-1816,Nordic Supplies AB,procurement@nordicsuppliesab.com,2024-08-23,59965.45,USD,DELIVERED,"405 Central Ave, Toronto, ON M5A 1A1, Canada"
SO-2024-1817,BrightPath Labs,admin@brightpathlabs.com,2024-04-19,5186.08,INR,PENDING,"307 Main St, Chicago, IL 60601, USA"
SO-2024-1818,Harbor Marine,supply@harbormarine.com,2025-01-29,79418.46,GBP,SHIPPED,"750 Harbor Blvd, Berlin 10115, Germany"
SO-2024-1819,MegaTech Inc,purchase@megatechinc.com,,62021.51,USD,CANCELLED,"810 King St, London EC1A 1BB, UK"
SO-2024-1820,Pacific Imports Co,supply@pacificimportsco.com,2024-12-11,49840.83,USD,PENDING,"426 Central Ave, London EC1A 1BB, UK"
SO-2024-1821,Eclipse Media,procurement@eclipsemedia.com,,16161.27,USD,CANCELLED,"990 Park Ave, Paris 75001, France"
SO-2024-1822,Eclipse Media,ops@eclipsemedia.com,2024-04-26,81457.15,AUD,SHIPPED,"121 Maple Dr, Tokyo 100-0001, Japan"
SO-2024-1823,Eclipse Media,ops@eclipsemedia.com,2024-08-06,13787.30,INR,DELIVERED,"271 Oak St, Boston, MA 02101, USA"
SO-2024-1824,Orbit Digital,ops@orbitdigital.com,2025-04-19,30724.28,INR,PENDING,"537 Central Ave, Miami, FL 33101, USA"
SO-2024-1825,Delta Systems,admin@deltasystems.com,2024-04-17,35376.30,USD,DELIVERED,"653 Business Ave, Bangalore, Karnataka 560001, India"
SO-2024-1826,Pinnacle Group,info@pinnaclegroup.com,2024-07-07,4778.53,GBP,SHIPPED,"710 Victoria Rd, San Francisco, CA 94105, USA"
SO-2024-1827,MegaTech Inc,procurement@megatechinc.com,2025-01-29,23172.29,INR,SHIPPED,"852 King St, San Francisco, CA 94105, USA"
SO-2024-1828,Beacon Software,ops@beaconsoftware.com,2024-03-24,52182.99,SGD,DELIVERED,"767 King St, Berlin 10115, Germany"
SO-2024-1829,PrimePath Consulting,purchase@primepathconsulting.com,2025-03-09,11205.52,JPY,PENDING,"812 Innovation Dr, Singapore 048583, Singapore"
SO-2024-1830,NovaStar Tech,purchase@novastartech.com,2024-03-08,60368.41,GBP,DELIVERED,"225 High St, London EC1A 1BB, UK"
SO-2024-1831,Neptune Fisheries,admin@neptunefisheries.com,2025-05-14,45752.38,USD,PENDING,"458 Warehouse Rd, Delhi, Delhi 110001, India"
SO-2024-1832,BlueWave Logistics,ops@bluewavelogistics.com,2025-05-22,45188.59,AUD,SHIPPED,"981 Park Ave, Paris 75001, France"
SO-2024-1833,Eclipse Media,purchase@eclipsemedia.com,,51043.31,USD,CANCELLED,"118 Maple Dr, Denver, CO 80201, USA"
SO-2024-1834,Sapphire Financial,supply@sapphirefinancial.com,2024-03-15,89658.23,USD,DELIVERED,"390 High St, Hyderabad, Telangana 500001, India"
SO-2024-1835,TechStart India,info@techstartindia.com,2024-11-02,8957.77,GBP,CONFIRMED,"628 Station Rd, Berlin 10115, Germany"
SO-2024-1836,Lumen Lighting,purchase@lumenlighting.com,2025-02-04,2115.72,USD,SHIPPED,"855 King St, Denver, CO 80201, USA"
SO-2024-1837,Vertex Analytics,sales@vertexanalytics.com,2024-12-05,67754.88,USD,DELIVERED,"383 Station Rd, Toronto, ON M5A 1A1, Canada"
SO-2024-1838,Cascade Energy,ops@cascadeenergy.com,2024-07-01,83898.63,USD,PENDING,"19 Tech Park Rd, New York, NY 10001, USA"
SO-2024-1839,Frontier Agriculture,admin@frontieragriculture.com,2025-01-11,36757.23,EUR,CONFIRMED,"649 Park Ave, Singapore 048583, Singapore"
SO-2024-1840,NovaStar Tech,purchase@novastartech.com,2024-03-02,40972.75,USD,CONFIRMED,"111 King St, London EC1A 1BB, UK"
SO-2024-1841,Falcon Aerospace,sales@falconaerospace.com,2024-06-04,6677.81,EUR,DELIVERED,"572 Innovation Dr, Mumbai, Maharashtra 400001, India"
SO-2024-1842,Eclipse Media,purchase@eclipsemedia.com,2024-04-13,4195.96,USD,SHIPPED,"519 King St, Toronto, ON M5A 1A1, Canada"
SO-2024-1843,Infoway Solutions,sales@infowaysolutions.com,2024-09-16,50550.62,GBP,DELIVERED,"110 Station Rd, Paris 75001, France"
SO-2024-1844,Dynamo Sports,supply@dynamosports.com,2024-12-13,1996.99,USD,PENDING,"746 King St, Manchester M1 1AA, UK"
SO-2024-1845,SilverLine Transport,info@silverlinetransport.com,2024-09-16,40647.99,JPY,SHIPPED,"376 River Rd, Singapore 048583, Singapore"
SO-2024-1846,Atlas Engineering,info@atlasengineering.com,2024-10-14,1776.13,EUR,SHIPPED,"123 Tech Park Rd, Toronto, ON M5A 1A1, Canada"
SO-2024-1847,PrimePath Consulting,procurement@primepathconsulting.com,2024-03-05,44076.88,USD,DELIVERED,"280 Park Ave, Paris 75001, France"
SO-2024-1848,Mosaic Designs,supply@mosaicdesigns.com,2024-02-05,1356.64,USD,CONFIRMED,"601 Tech Park Rd, Sydney, NSW 2000, Australia"
SO-2024-1849,Quantum Retail,supply@quantumretail.com,2024-02-15,49762.86,USD,SHIPPED,"906 Commerce Blvd, Austin, TX 73301, USA"
SO-2024-1850,GreenLeaf Organics,procurement@greenleaforganics.com,2025-05-18,67499.14,USD,PENDING,"667 Harbor Blvd, Toronto, ON M5A 1A1, Canada"
SO-2024-1851,Dynamo Sports,procurement@dynamosports.com,,90511.07,USD,CANCELLED,"578 Victoria Rd, Los Angeles, CA 90001, USA"
SO-2024-1852,Falcon Aerospace,purchase@falconaerospace.com,2025-03-29,92444.62,USD,DELIVERED,"281 Innovation Dr, Dubai 00000, UAE"
SO-2024-1853,Orbit Digital,procurement@orbitdigital.com,2025-01-27,52340.94,USD,PENDING,"849 Warehouse Rd, Dubai 00000, UAE"
SO-2024-1854,Atlas Engineering,sales@atlasengineering.com,2024-04-17,59110.80,EUR,SHIPPED,"709 Park Ave, Singapore 048583, Singapore"
SO-2024-1855,Apex Innovations,ops@apexinnovations.com,2025-06-28,77771.80,USD,DELIVERED,"774 Victoria Rd, Dubai 00000, UAE"
SO-2024-1856,Eclipse Media,procurement@eclipsemedia.com,2024-08-31,8744.74,USD,CONFIRMED,"955 Central Ave, Houston, TX 77001, USA"
SO-2024-1857,Omega Chemicals,orders@omegachemicals.com,2024-08-27,18948.22,INR,PENDING,"612 Station Rd, Toronto, ON M5A 1A1, Canada"
SO-2024-1858,ClearView Optics,procurement@clearviewoptics.com,2024-04-14,83491.88,USD,CONFIRMED,"303 Harbor Blvd, Austin, TX 73301, USA"
SO-2024-1859,Falcon Aerospace,orders@falconaerospace.com,2024-07-23,54754.98,EUR,PENDING,"592 Victoria Rd, Paris 75001, France"
SO-2024-1860,Phoenix Recycling,ops@phoenixrecycling.com,2025-04-29,20807.80,EUR,DELIVERED,"342 Innovation Dr, Houston, TX 77001, USA"
SO-2024-1861,Eclipse Media,admin@eclipsemedia.com,2024-06-08,48977.61,USD,PENDING,"270 Oak St, Seattle, WA 98101, USA"
SO-2024-1862,Lumen Lighting,info@lumenlighting.com,2024-09-30,19247.14,AUD,DELIVERED,"160 Victoria Rd, Manchester M1 1AA, UK"
SO-2024-1863,Sunrise Retail,sales@sunriseretail.com,,80787.26,USD,CANCELLED,"137 Maple Dr, Los Angeles, CA 90001, USA"
SO-2024-1864,Vertex Analytics,procurement@vertexanalytics.com,2025-03-13,20913.51,USD,DELIVERED,"77 Enterprise Ln, Los Angeles, CA 90001, USA"
SO-2024-1865,Sapphire Financial,info@sapphirefinancial.com,2024-03-24,19060.95,USD,DELIVERED,"533 Oak St, Toronto, ON M5A 1A1, Canada"
SO-2024-1866,Zenith Electronics,supply@zenithelectronics.com,2025-05-03,26667.60,CAD,SHIPPED,"735 Victoria Rd, London EC1A 1BB, UK"
SO-2024-1867,TechStart India,procurement@techstartindia.com,2024-01-30,65786.63,USD,SHIPPED,"440 Business Ave, Munich 80331, Germany"
SO-2024-1868,CloudNine Services,supply@cloudnineservices.com,2024-07-24,36758.55,GBP,PENDING,"328 Warehouse Rd, San Francisco, CA 94105, USA"
SO-2024-1869,Ivory Tower Publishing,supply@ivorytowerpublishing.com,2024-07-21,24981.43,USD,PENDING,"654 Innovation Dr, Sydney, NSW 2000, Australia"
SO-2024-1870,Pacific Imports Co,ops@pacificimportsco.com,2025-01-24,64136.38,GBP,SHIPPED,"64 Harbor Blvd, Toronto, ON M5A 1A1, Canada"
SO-2024-1871,NovaStar Tech,info@novastartech.com,2024-08-23,14265.84,USD,SHIPPED,"74 Queen St, Toronto, ON M5A 1A1, Canada"
SO-2024-1872,Omega Chemicals,purchase@omegachemicals.com,,26168.96,SGD,CANCELLED,"666 High St, Manchester M1 1AA, UK"
SO-2024-1873,Trident Pharma,sales@tridentpharma.com,2024-02-03,51610.97,USD,PENDING,"777 Tech Park Rd, Chicago, IL 60601, USA"
SO-2024-1874,Quantum Retail,sales@quantumretail.com,2024-05-13,93933.06,JPY,SHIPPED,"743 Main St, New York, NY 10001, USA"
SO-2024-1875,Atlas Engineering,ops@atlasengineering.com,2024-07-07,85934.74,INR,SHIPPED,"115 Park Ave, Sydney, NSW 2000, Australia"
SO-2024-1876,Summit Healthcare,orders@summithealthcare.com,2025-05-14,48143.29,CAD,DELIVERED,"52 High St, Tokyo 100-0001, Japan"
SO-2024-1877,Harbor Marine,supply@harbormarine.com,2024-02-17,71379.00,INR,SHIPPED,"526 Victoria Rd, Tokyo 100-0001, Japan"
SO-2024-1878,TechStart India,purchase@techstartindia.com,2025-05-20,12401.28,USD,DELIVERED,"608 Queen St, Miami, FL 33101, USA"
SO-2024-1879,Zenith Electronics,info@zenithelectronics.com,2025-01-03,21040.52,USD,SHIPPED,"135 Station Rd, Paris 75001, France"
SO-2024-1880,Trident Pharma,info@tridentpharma.com,2025-04-19,94835.89,USD,DELIVERED,"571 Innovation Dr, Chicago, IL 60601, USA"
SO-2024-1881,Orbit Digital,ops@orbitdigital.com,2024-08-20,54159.43,USD,SHIPPED,"688 Oak St, Los Angeles, CA 90001, USA"
SO-2024-1882,Summit Healthcare,orders@summithealthcare.com,,64958.69,GBP,CANCELLED,"42 Enterprise Ln, San Francisco, CA 94105, USA"
SO-2024-1883,Orbit Digital,admin@orbitdigital.com,2024-02-05,40969.79,INR,PENDING,"28 Park Ave, Boston, MA 02101, USA"
SO-2024-1884,Omega Chemicals,admin@omegachemicals.com,2024-12-24,70628.89,SGD,SHIPPED,"784 Market St, Berlin 10115, Germany"
SO-2024-1885,Trident Pharma,info@tridentpharma.com,2025-05-09,83485.46,INR,PENDING,"23 Innovation Dr, New York, NY 10001, USA"
SO-2024-1886,Evergreen Foods,purchase@evergreenfoods.com,2025-05-21,76408.02,JPY,DELIVERED,"8 Industrial Way, Boston, MA 02101, USA"
SO-2024-1887,TechStart India,purchase@techstartindia.com,2024-04-12,78061.28,CAD,DELIVERED,"629 River Rd, Berlin 10115, Germany"
SO-2024-1888,Sapphire Financial,supply@sapphirefinancial.com,2025-02-12,41589.77,GBP,PENDING,"710 Commerce Blvd, Chicago, IL 60601, USA"
SO-2024-1889,CoreBridge Solutions,ops@corebridgesolutions.com,2024-09-05,75249.65,EUR,SHIPPED,"612 Harbor Blvd, Dubai 00000, UAE"
SO-2024-1890,CloudNine Services,supply@cloudnineservices.com,2024-09-17,94734.33,USD,SHIPPED,"424 Tech Park Rd, Houston, TX 77001, USA"
SO-2024-1891,CloudNine Services,ops@cloudnineservices.com,2025-06-11,82104.76,AUD,DELIVERED,"932 Station Rd, Bangalore, Karnataka 560001, India"
SO-2024-1892,CoreBridge Solutions,procurement@corebridgesolutions.com,,30885.27,GBP,CANCELLED,"661 Commerce Blvd, Delhi, Delhi 110001, India"
SO-2024-1893,Delta Systems,purchase@deltasystems.com,,39172.40,USD,CANCELLED,"518 Park Ave, Manchester M1 1AA, UK"
SO-2024-1894,Summit Healthcare,info@summithealthcare.com,2024-08-01,38944.71,INR,SHIPPED,"711 Central Ave, Tokyo 100-0001, Japan"
SO-2024-1895,BlueWave Logistics,procurement@bluewavelogistics.com,2024-07-20,76942.81,USD,PENDING,"100 Industrial Way, London EC1A 1BB, UK"
SO-2024-1896,BrightPath Labs,procurement@brightpathlabs.com,2024-05-15,33559.03,EUR,DELIVERED,"170 Park Ave, Paris 75001, France"
SO-2024-1897,WildTrail Outdoors,info@wildtrailoutdoors.com,2024-07-12,30169.86,USD,PENDING,"854 Market St, Denver, CO 80201, USA"
SO-2024-1898,Lumen Lighting,orders@lumenlighting.com,2024-06-04,9105.12,INR,CONFIRMED,"467 River Rd, Houston, TX 77001, USA"
SO-2024-1899,Vertex Analytics,procurement@vertexanalytics.com,2024-04-22,12741.58,USD,DELIVERED,"636 Tech Park Rd, San Francisco, CA 94105, USA"
SO-2024-1900,Keystone Construction,ops@keystoneconstruction.com,2025-01-02,51055.98,USD,SHIPPED,"658 Harbor Blvd, Tokyo 100-0001, Japan"
SO-2024-1901,Horizon Textiles,orders@horizontextiles.com,2024-05-09,44059.58,CAD,CONFIRMED,"991 Tech Park Rd, Miami, FL 33101, USA"
SO-2024-1902,Vanguard Motors,supply@vanguardmotors.com,2025-04-05,20563.69,AUD,DELIVERED,"151 Market St, Manchester M1 1AA, UK"
SO-2024-1903,Quantum Retail,purchase@quantumretail.com,2024-09-08,68178.44,USD,CONFIRMED,"285 Main St, Mumbai, Maharashtra 400001, India"
SO-2024-1904,JetStream Aviation,purchase@jetstreamaviation.com,2024-11-27,35910.31,GBP,CONFIRMED,"799 King St, Boston, MA 02101, USA"
SO-2024-1905,Vertex Analytics,procurement@vertexanalytics.com,2024-11-18,80785.39,INR,CONFIRMED,"559 Market St, Paris 75001, France"
SO-2024-1906,Global Traders Ltd,purchase@globaltradersltd.com,,28122.56,USD,CANCELLED,"133 Commerce Blvd, Austin, TX 73301, USA"
SO-2024-1907,Frontier Agriculture,sales@frontieragriculture.com,2024-02-12,58957.48,AUD,SHIPPED,"874 King St, Sydney, NSW 2000, Australia"
SO-2024-1908,JetStream Aviation,supply@jetstreamaviation.com,2024-09-16,29454.50,USD,DELIVERED,"860 High St, Denver, CO 80201, USA"
SO-2024-1909,Mosaic Designs,procurement@mosaicdesigns.com,2025-06-12,28837.31,USD,SHIPPED,"209 Harbor Blvd, Manchester M1 1AA, UK"
SO-2024-1910,Phoenix Recycling,info@phoenixrecycling.com,,72730.25,USD,CANCELLED,"435 Industrial Way, London EC1A 1BB, UK"
SO-2024-1911,BlueWave Logistics,orders@bluewavelogistics.com,2024-05-06,92603.37,INR,DELIVERED,"120 Innovation Dr, Chicago, IL 60601, USA"
SO-2024-1912,Orbit Digital,ops@orbitdigital.com,,82934.98,USD,CANCELLED,"439 Central Ave, Houston, TX 77001, USA"
SO-2024-1913,Sunrise Retail,supply@sunriseretail.com,2025-05-10,10781.99,USD,SHIPPED,"771 River Rd, New York, NY 10001, USA"
SO-2024-1914,CloudNine Services,orders@cloudnineservices.com,,23071.42,EUR,CANCELLED,"832 River Rd, Chicago, IL 60601, USA"
SO-2024-1915,Infoway Solutions,info@infowaysolutions.com,2025-05-19,609.24,USD,PENDING,"245 Tech Park Rd, Hyderabad, Telangana 500001, India"
SO-2024-1916,Neptune Fisheries,sales@neptunefisheries.com,2025-01-09,69309.11,SGD,DELIVERED,"886 Queen St, Sydney, NSW 2000, Australia"
SO-2024-1917,Phoenix Recycling,supply@phoenixrecycling.com,2024-10-17,45420.90,JPY,DELIVERED,"478 Commerce Blvd, London EC1A 1BB, UK"
SO-2024-1918,Infoway Solutions,info@infowaysolutions.com,,8198.02,USD,CANCELLED,"178 Business Ave, Chennai, Tamil Nadu 600001, India"
SO-2024-1919,Infoway Solutions,purchase@infowaysolutions.com,2025-06-27,95938.14,GBP,DELIVERED,"362 Station Rd, Berlin 10115, Germany"
SO-2024-1920,Evergreen Foods,procurement@evergreenfoods.com,2024-02-17,97181.12,USD,DELIVERED,"977 Business Ave, Chicago, IL 60601, USA"
SO-2024-1921,Sapphire Financial,orders@sapphirefinancial.com,,96152.56,USD,CANCELLED,"336 Park Ave, Dubai 00000, UAE"
SO-2024-1922,Vanguard Motors,admin@vanguardmotors.com,2024-08-26,15750.81,INR,SHIPPED,"611 Oak St, Austin, TX 73301, USA"
SO-2024-1923,Pinnacle Group,info@pinnaclegroup.com,2024-11-28,49918.07,USD,DELIVERED,"540 King St, Munich 80331, Germany"
SO-2024-1924,CoreBridge Solutions,admin@corebridgesolutions.com,2024-06-12,18345.05,USD,DELIVERED,"679 Queen St, Austin, TX 73301, USA"
SO-2024-1925,PrimePath Consulting,info@primepathconsulting.com,2024-08-29,27411.23,EUR,DELIVERED,"273 Industrial Way, Miami, FL 33101, USA"
SO-2024-1926,WildTrail Outdoors,ops@wildtrailoutdoors.com,2024-04-08,7211.48,AUD,DELIVERED,"82 Victoria Rd, Hyderabad, Telangana 500001, India"
SO-2024-1927,WildTrail Outdoors,sales@wildtrailoutdoors.com,2025-02-28,87877.04,USD,CONFIRMED,"60 Market St, Dubai 00000, UAE"
SO-2024-1928,Neptune Fisheries,info@neptunefisheries.com,2024-02-02,27308.21,USD,CONFIRMED,"780 Main St, Hyderabad, Telangana 500001, India"
SO-2024-1929,JetStream Aviation,info@jetstreamaviation.com,,31856.76,USD,CANCELLED,"518 Commerce Blvd, London EC1A 1BB, UK"
SO-2024-1930,BlueWave Logistics,orders@bluewavelogistics.com,2024-12-28,40619.70,EUR,CONFIRMED,"910 Industrial Way, Miami, FL 33101, USA"
SO-2024-1931,Ironclad Security,supply@ironcladsecurity.com,2024-05-04,28142.17,USD,DELIVERED,"115 Market St, Hyderabad, Telangana 500001, India"
SO-2024-1932,Eclipse Media,ops@eclipsemedia.com,2025-03-28,59484.96,EUR,DELIVERED,"812 Maple Dr, Dubai 00000, UAE"
SO-2024-1933,BrightPath Labs,info@brightpathlabs.com,2025-02-26,42821.45,EUR,DELIVERED,"491 Park Ave, Miami, FL 33101, USA"
SO-2024-1934,WildTrail Outdoors,admin@wildtrailoutdoors.com,2025-03-29,45044.08,USD,DELIVERED,"681 Innovation Dr, Sydney, NSW 2000, Australia"
SO-2024-1935,Quantum Retail,info@quantumretail.com,2024-10-09,76641.48,SGD,PENDING,"258 Tech Park Rd, Austin, TX 73301, USA"
SO-2024-1936,Maple Creek Farms,info@maplecreekfarms.com,2024-06-09,37712.88,INR,DELIVERED,"482 Market St, Dubai 00000, UAE"
SO-2024-1937,Ironclad Security,orders@ironcladsecurity.com,2024-11-25,57333.71,USD,SHIPPED,"224 Central Ave, Paris 75001, France"
SO-2024-1938,RedOak Industries,info@redoakindustries.com,,54387.87,USD,CANCELLED,"807 Enterprise Ln, Toronto, ON M5A 1A1, Canada"
SO-2024-1939,BlueWave Logistics,info@bluewavelogistics.com,2024-10-17,3046.21,USD,CONFIRMED,"216 Station Rd, Tokyo 100-0001, Japan"
SO-2024-1940,JetStream Aviation,orders@jetstreamaviation.com,2024-11-30,37005.42,EUR,PENDING,"104 Oak St, Singapore 048583, Singapore"
SO-2024-1941,Mosaic Designs,ops@mosaicdesigns.com,2025-01-07,88132.47,EUR,DELIVERED,"673 High St, Sydney, NSW 2000, Australia"
SO-2024-1942,MegaTech Inc,orders@megatechinc.com,2024-12-15,81282.58,AUD,DELIVERED,"971 River Rd, Los Angeles, CA 90001, USA"
SO-2024-1943,Omega Chemicals,purchase@omegachemicals.com,2024-06-14,91395.97,USD,CONFIRMED,"686 Market St, Delhi, Delhi 110001, India"
SO-2024-1944,Frontier Agriculture,ops@frontieragriculture.com,2025-01-15,50804.77,USD,DELIVERED,"414 Maple Dr, Los Angeles, CA 90001, USA"
SO-2024-1945,Zenith Electronics,supply@zenithelectronics.com,2024-04-16,21614.62,AUD,SHIPPED,"329 Tech Park Rd, Chennai, Tamil Nadu 600001, India"
SO-2024-1946,Falcon Aerospace,procurement@falconaerospace.com,2024-02-06,56401.45,INR,DELIVERED,"111 Tech Park Rd, Seattle, WA 98101, USA"
SO-2024-1947,Orbit Digital,procurement@orbitdigital.com,2024-06-06,91727.35,USD,CONFIRMED,"730 High St, Houston, TX 77001, USA"
SO-2024-1948,Infoway Solutions,admin@infowaysolutions.com,2024-04-02,4286.60,GBP,DELIVERED,"311 Park Ave, Paris 75001, France"
SO-2024-1949,Ironclad Security,admin@ironcladsecurity.com,2025-06-08,89136.21,USD,PENDING,"895 Enterprise Ln, Singapore 048583, Singapore"
SO-2024-1950,Apex Innovations,admin@apexinnovations.com,2024-09-23,79010.89,USD,DELIVERED,"236 Tech Park Rd, Seattle, WA 98101, USA"
SO-2024-1951,Atlas Engineering,purchase@atlasengineering.com,2024-02-02,55500.35,INR,CONFIRMED,"287 Maple Dr, Delhi, Delhi 110001, India"
SO-2024-1952,Falcon Aerospace,supply@falconaerospace.com,2025-01-30,38027.01,EUR,SHIPPED,"759 King St, Munich 80331, Germany"
SO-2024-1953,Zenith Electronics,admin@zenithelectronics.com,2024-11-09,32550.94,USD,SHIPPED,"344 Victoria Rd, Berlin 10115, Germany"
SO-2024-1954,PrimePath Consulting,procurement@primepathconsulting.com,2024-02-11,82586.09,USD,DELIVERED,"858 Station Rd, Austin, TX 73301, USA"
SO-2024-1955,Mosaic Designs,admin@mosaicdesigns.com,2024-07-23,10718.57,USD,SHIPPED,"668 Industrial Way, San Francisco, CA 94105, USA"
SO-2024-1956,Nordic Supplies AB,purchase@nordicsuppliesab.com,2024-04-05,30521.73,AUD,PENDING,"669 Station Rd, Toronto, ON M5A 1A1, Canada"
SO-2024-1957,Orbit Digital,orders@orbitdigital.com,2025-02-28,26419.75,EUR,SHIPPED,"233 Commerce Blvd, Singapore 048583, Singapore"
SO-2024-1958,CloudNine Services,procurement@cloudnineservices.com,,71070.38,USD,CANCELLED,"575 King St, Hyderabad, Telangana 500001, India"
SO-2024-1959,Frontier Agriculture,supply@frontieragriculture.com,2024-07-29,9401.31,INR,DELIVERED,"903 High St, Los Angeles, CA 90001, USA"
SO-2024-1960,Ivory Tower Publishing,admin@ivorytowerpublishing.com,2025-06-02,40896.09,GBP,SHIPPED,"102 Station Rd, Boston, MA 02101, USA"
SO-2024-1961,Global Traders Ltd,supply@globaltradersltd.com,2025-04-04,66691.82,INR,SHIPPED,"930 King St, San Francisco, CA 94105, USA"
SO-2024-1962,Pacific Imports Co,ops@pacificimportsco.com,2024-04-30,56503.60,USD,PENDING,"76 Queen St, Paris 75001, France"
SO-2024-1963,Neptune Fisheries,info@neptunefisheries.com,,24570.93,AUD,CANCELLED,"282 Industrial Way, Mumbai, Maharashtra 400001, India"
